timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1480499952.29,-0.019398,0.446016,3.067907,0.053350,0.164939,0.016321,-0.017500,-0.431374,-0.902003,-0.064684,-0.003913,0.048717,-6.489565,-31.164408,12.217496,,,,,,
1480499952.30,-0.020500,0.447348,3.070119,0.074824,0.143817,0.138347,-0.018482,-0.432576,-0.901408,-0.037320,-0.001918,0.021632,-6.497728,-31.165737,12.209760,,,,,,
1480499952.31,-0.020178,0.448197,3.072830,0.087477,0.139316,0.255480,-0.018184,-0.433341,-0.901046,-0.011616,-0.004128,-0.008789,-6.497728,-31.165737,12.209760,,,,,,
1480499952.33,-0.020170,0.449146,3.076514,0.094157,0.155009,0.322209,-0.018168,-0.434196,-0.900635,0.021052,-0.006005,-0.032791,-6.651098,-31.109072,12.271531,,,,,,
1480499952.34,-0.020129,0.449930,3.080586,0.072662,0.173881,0.344920,-0.018125,-0.434902,-0.900295,0.046109,-0.016193,-0.033421,-6.651098,-31.109072,12.271531,,,,,,
1480499952.35,-0.016945,0.451108,3.083441,0.033890,0.208047,0.338915,-0.015249,-0.435963,-0.899835,0.058386,-0.033657,-0.034964,-6.909065,-31.038925,12.306581,,,,,,
1480499952.37,-0.013954,0.450461,3.089785,-0.055155,0.294027,0.203635,-0.012562,-0.435381,-0.900159,0.038822,-0.014326,-0.015460,-7.042614,-31.006062,12.313722,,,,,,
1480499952.36,-0.015872,0.450996,3.087111,-0.018409,0.264705,0.292121,-0.014284,-0.435862,-0.899900,0.040544,-0.013845,-0.015719,-7.042614,-31.006062,12.313722,,,,,,
1480499952.38,-0.011577,0.449792,3.091443,-0.059284,0.286716,0.118847,-0.010425,-0.434779,-0.900477,-0.027630,0.007578,0.019648,-7.290549,-30.971930,12.255177,,,,,,
1480499952.39,-0.012857,0.447890,3.093807,-0.058366,0.272290,0.032901,-0.011589,-0.433065,-0.901288,-0.072136,0.035649,0.022123,-7.374950,-30.968872,12.212326,,,,,,
1480499952.40,-0.010197,0.447129,3.093661,-0.078491,0.227746,-0.021410,-0.009195,-0.432378,-0.901645,-0.074530,0.034963,0.022480,-7.374950,-30.968872,12.212326,,,,,,
1480499952.41,-0.008440,0.445965,3.093550,-0.121090,0.132783,0.001611,-0.007614,-0.431329,-0.902163,-0.079941,0.048715,0.005358,-7.374950,-30.968872,12.212326,,,,,,
1480499952.42,-0.008135,0.444550,3.094163,-0.128084,0.035932,0.068564,-0.007344,-0.430052,-0.902774,-0.075542,0.050993,-0.004696,-7.484130,-31.000704,12.064247,,,,,,
1480499952.43,-0.008325,0.443590,3.095529,-0.072883,0.045071,0.127731,-0.007519,-0.429185,-0.903185,-0.062672,0.050462,-0.009153,-7.484130,-31.000704,12.064247,,,,,,
1480499952.44,-0.009504,0.441298,3.097775,-0.010456,0.119992,0.131065,-0.008593,-0.427113,-0.904157,-0.028806,0.036595,-0.008135,-7.551760,-31.015501,11.983801,,,,,,
1480499952.45,-0.008052,0.441666,3.099144,0.045755,0.216328,0.110290,-0.007279,-0.427446,-0.904012,0.009873,0.003420,-0.008693,-7.551760,-31.015501,11.983801,,,,,,
1480499952.46,-0.005479,0.442452,3.100358,0.079592,0.307605,0.100551,-0.004952,-0.428157,-0.903691,0.022865,-0.012624,-0.007320,-7.675336,-31.013178,11.911087,,,,,,
1480499952.49,-0.001110,0.443280,3.103542,0.001393,0.303019,0.110916,-0.001003,-0.428904,-0.903349,-0.030324,0.008189,0.012923,-7.745986,-30.995312,11.911855,,,,,,
1480499952.47,-0.003897,0.443090,3.102210,0.059388,0.333649,0.108817,-0.003521,-0.428733,-0.903424,-0.027805,0.008018,0.012998,-7.745986,-30.995312,11.911855,,,,,,
1480499952.50,0.001208,0.442803,3.104682,-0.059852,0.247220,0.090612,0.001091,-0.428474,-0.903554,-0.051888,0.014549,0.020726,-7.903286,-30.962856,11.892920,,,,,,
1480499952.51,0.002936,0.441795,3.105450,-0.104589,0.168906,0.054861,0.002655,-0.427563,-0.903982,-0.032180,-0.001148,0.017233,-7.903286,-30.962856,11.892920,,,,,,
1480499952.52,0.003839,0.440476,3.105748,-0.131702,0.071686,0.013180,0.003473,-0.426370,-0.904542,-0.024530,-0.004248,0.012452,-8.014256,-30.966761,11.808193,,,,,,
1480499952.53,0.003921,0.438907,3.105400,-0.153581,-0.033854,-0.048786,0.003549,-0.424950,-0.905210,-0.032434,0.000344,0.001493,-8.014256,-30.966761,11.808193,,,,,,
1480499952.54,0.000904,0.436370,3.105170,-0.198780,-0.167187,-0.105426,0.000819,-0.422653,-0.906291,-0.037715,0.003753,-0.011586,-8.023870,-31.001163,11.710992,,,,,,
1480499952.55,-0.001031,0.433995,3.103720,-0.226149,-0.258411,-0.125646,-0.000935,-0.420499,-0.907292,-0.033214,0.005887,-0.022471,-8.023870,-31.001163,11.710992,,,,,,
1480499952.56,-0.003511,0.431695,3.102300,-0.209747,-0.292855,-0.114644,-0.003189,-0.418411,-0.908252,-0.035385,0.010925,-0.028042,-7.910409,-31.070576,11.603735,,,,,,
1480499952.57,-0.005998,0.429763,3.101223,-0.170682,-0.261239,-0.081892,-0.005452,-0.416656,-0.909048,-0.028499,0.018371,-0.031015,-7.910409,-31.070576,11.603735,,,,,,
1480499952.58,-0.008372,0.427212,3.100605,-0.112083,-0.185159,-0.067773,-0.007619,-0.414335,-0.910092,-0.009318,0.011290,-0.031344,-7.770840,-31.137255,11.518997,,,,,,
1480499952.59,-0.009386,0.426562,3.099893,-0.043583,-0.101785,-0.059813,-0.008545,-0.413743,-0.910353,0.006790,-0.001494,-0.037767,-7.723649,-31.170830,11.459782,,,,,,
1480499952.60,-0.009634,0.426386,3.099277,-0.009650,-0.034397,-0.051341,-0.008771,-0.413583,-0.910424,0.021512,-0.008307,-0.047309,-7.723649,-31.170830,11.459782,,,,,,
1480499952.61,-0.009756,0.426478,3.098812,0.011300,-0.034111,-0.035996,-0.008882,-0.413667,-0.910385,0.031038,-0.015578,-0.047791,-7.665438,-31.189661,11.447620,,,,,,
1480499952.62,-0.010392,0.426617,3.098557,0.014129,-0.079484,-0.019956,-0.009460,-0.413793,-0.910322,0.028717,-0.007410,-0.039889,-7.665438,-31.189661,11.447620,,,,,,
1480499952.64,-0.011410,0.426670,3.098481,-0.001955,-0.097605,-0.002852,-0.010387,-0.413842,-0.910290,0.028545,-0.001289,-0.030583,-7.632836,-31.192120,11.462689,,,,,,
1480499952.65,-0.009938,0.426528,3.097572,-0.034472,-0.087244,0.014080,-0.009047,-0.413712,-0.910363,0.048049,-0.014831,-0.026435,-7.632836,-31.192120,11.462689,,,,,,
1480499952.66,-0.010673,0.425881,3.097827,-0.064787,-0.045785,0.024656,-0.009720,-0.413123,-0.910623,0.041733,-0.021447,-0.011191,-7.605413,-31.200069,11.459280,,,,,,
1480499952.67,-0.010760,0.425200,3.098074,-0.060458,0.016427,0.020314,-0.009801,-0.412503,-0.910903,0.041814,-0.022067,-0.010910,-7.605413,-31.200069,11.459280,,,,,,
1480499952.68,-0.010122,0.424868,3.098096,-0.018670,0.074319,-0.005862,-0.009222,-0.412201,-0.911046,0.041815,-0.025742,0.003286,-7.613090,-31.211624,11.422666,,,,,,
1480499952.69,-0.007276,0.426432,3.097244,0.018279,0.105870,-0.013753,-0.006625,-0.413625,-0.910423,0.031496,-0.022777,0.018913,-7.613090,-31.211624,11.422666,,,,,,
1480499952.70,-0.006178,0.426675,3.097127,0.024554,0.095197,-0.008906,-0.005624,-0.413846,-0.910330,0.019235,-0.019107,0.019903,-7.625045,-31.203472,11.436954,,,,,,
1480499952.71,-0.005399,0.426893,3.097132,0.014879,0.062808,0.002321,-0.004914,-0.414044,-0.910243,0.005418,-0.007403,0.011135,-7.633676,-31.201527,11.436511,,,,,,
1480499952.72,-0.005029,0.426740,3.097312,-0.027114,0.031203,0.019826,-0.004578,-0.413906,-0.910308,0.003510,0.009349,-0.002930,-7.633676,-31.201527,11.436511,,,,,,
1480499952.73,-0.004075,0.425336,3.097215,-0.070171,-0.017148,0.037532,-0.003712,-0.412627,-0.910893,0.022603,0.010497,-0.013698,-7.652947,-31.199474,11.429220,,,,,,
1480499952.74,-0.004812,0.424485,3.097825,-0.078644,-0.051905,0.055950,-0.004385,-0.411852,-0.911240,0.030782,0.004976,-0.018981,-7.652947,-31.199474,11.429220,,,,,,
1480499952.75,-0.005661,0.423766,3.098560,-0.062632,-0.046910,0.062917,-0.005161,-0.411196,-0.911532,0.033969,-0.000410,-0.016828,-7.672746,-31.221479,11.355618,,,,,,
1480499952.76,-0.006087,0.423330,3.099128,-0.033135,-0.005905,0.044227,-0.005549,-0.410798,-0.911709,0.037547,-0.007674,-0.015689,-7.672746,-31.221479,11.355618,,,,,,
1480499952.77,-0.005956,0.423270,3.099443,0.005125,0.032816,0.019500,-0.005430,-0.410744,-0.911734,0.030821,-0.006172,-0.019998,-7.701643,-31.225334,11.325420,,,,,,
1480499952.79,-0.004842,0.423108,3.099248,0.036134,0.046351,0.003503,-0.004415,-0.410597,-0.911806,0.012228,0.002897,-0.018446,-7.701643,-31.225334,11.325420,,,,,,
1480499952.80,-0.004475,0.423716,3.099242,0.062445,0.026363,-0.001302,-0.004080,-0.411150,-0.911558,-0.009241,0.014544,-0.015199,-7.719751,-31.226976,11.308555,,,,,,
1480499952.81,-0.004498,0.424321,3.099235,0.052919,-0.012011,0.000424,-0.004099,-0.411702,-0.911309,-0.018225,0.028203,-0.011664,-7.719751,-31.226976,11.308555,,,,,,
1480499952.82,-0.004831,0.424630,3.099225,0.020979,-0.038725,-0.002553,-0.004402,-0.411984,-0.911180,-0.005425,0.032513,-0.016279,-7.723029,-31.213385,11.343782,,,,,,
1480499952.83,-0.004839,0.422871,3.098949,-0.015973,-0.063108,-0.003118,-0.004413,-0.410380,-0.911904,0.011829,0.031718,-0.016639,-7.718904,-31.209946,11.356043,,,,,,
1480499952.84,-0.005666,0.422518,3.098844,-0.039214,-0.086130,-0.012200,-0.005167,-0.410058,-0.912045,0.016337,0.027032,-0.009723,-7.718904,-31.209946,11.356043,,,,,,
1480499952.85,-0.006585,0.421974,3.098665,-0.051515,-0.091076,-0.018006,-0.006008,-0.409562,-0.912262,0.019390,0.016282,0.007782,-7.697165,-31.236486,11.297674,,,,,,
1480499952.86,-0.007135,0.421439,3.098222,-0.049132,-0.059992,-0.044696,-0.006511,-0.409074,-0.912478,0.024394,0.017182,0.015719,-7.697165,-31.236486,11.297674,,,,,,
1480499952.87,-0.005973,0.420833,3.097037,-0.022133,-0.015432,-0.065795,-0.005452,-0.408521,-0.912732,0.023091,0.013670,0.017042,-7.660180,-31.253016,11.277083,,,,,,
1480499952.88,-0.005427,0.420724,3.096176,-0.011375,0.027734,-0.072372,-0.004953,-0.408422,-0.912780,0.014200,0.011281,0.016433,-7.660180,-31.253016,11.277083,,,,,,
1480499952.89,-0.004759,0.420532,3.095390,-0.021412,0.031199,-0.063945,-0.004344,-0.408246,-0.912862,0.006557,0.008969,0.019856,-7.611752,-31.275421,11.247720,,,,,,
1480499952.90,-0.004383,0.420234,3.094768,-0.028702,0.004821,-0.049222,-0.004002,-0.407974,-0.912985,-0.003749,0.011932,0.019445,-7.611752,-31.275421,11.247720,,,,,,
1480499952.91,-0.004292,0.420042,3.094330,-0.014966,-0.011717,-0.034950,-0.003919,-0.407799,-0.913063,0.004148,0.018028,0.008187,-7.576914,-31.290737,11.228626,,,,,,
1480499952.92,-0.002869,0.419461,3.093373,-0.012460,-0.020043,-0.027704,-0.002620,-0.407269,-0.913305,0.028453,0.010754,0.000860,-7.563430,-31.295933,11.223234,,,,,,
1480499952.93,-0.002987,0.419204,3.093007,-0.028480,-0.026231,-0.032265,-0.002729,-0.407033,-0.913409,0.028562,0.010518,0.000964,-7.563430,-31.295933,11.223234,,,,,,
1480499952.95,-0.001937,0.418367,3.092065,-0.048197,-0.028885,-0.044007,-0.001770,-0.406269,-0.913752,0.024048,0.004810,-0.007986,-7.563430,-31.295933,11.223234,,,,,,
1480499952.96,-0.000794,0.417190,3.090799,-0.069058,-0.019626,-0.080990,-0.000726,-0.405193,-0.914231,0.022104,0.007320,-0.010406,-7.514846,-31.330313,11.159769,,,,,,
1480499952.97,0.000735,0.415942,3.089036,-0.086313,0.006408,-0.125374,0.000672,-0.404052,-0.914736,0.020584,0.007247,-0.000700,-7.485647,-31.352108,11.118111,,,,,,
1480499952.98,0.002012,0.414976,3.087149,-0.071374,0.024505,-0.153231,0.001841,-0.403168,-0.915124,0.007299,0.004410,0.004068,-7.485647,-31.352108,11.118111,,,,,,
1480499952.99,0.003126,0.414065,3.085240,-0.052780,0.037879,-0.167912,0.002862,-0.402334,-0.915488,-0.001993,0.007589,-0.000100,-7.395586,-31.401461,11.038818,,,,,,
1480499953.00,0.003635,0.413072,3.083573,-0.057751,0.036620,-0.165458,0.003330,-0.401425,-0.915886,-0.017490,0.011868,0.003807,-7.395586,-31.401461,11.038818,,,,,,
1480499953.01,0.003794,0.412163,3.082207,-0.046709,0.021253,-0.133095,0.003476,-0.400592,-0.916250,-0.019941,0.010547,0.001455,-7.294566,-31.446407,10.977919,,,,,,
1480499953.02,0.003895,0.411362,3.081282,-0.006089,0.007483,-0.080702,0.003570,-0.399858,-0.916570,-0.011657,0.012926,-0.013056,-7.294566,-31.446407,10.977919,,,,,,
1480499953.03,0.004326,0.411602,3.080669,0.031872,0.022356,-0.042964,0.003965,-0.400078,-0.916472,-0.002378,0.014092,-0.020372,-7.221113,-31.480333,10.929136,,,,,,
1480499953.04,0.004881,0.412117,3.080398,0.051204,0.048930,-0.017142,0.004472,-0.400550,-0.916264,0.010481,0.007331,-0.021831,-7.221113,-31.480333,10.929136,,,,,,
1480499953.05,0.007498,0.412732,3.079458,0.064490,0.089739,-0.026109,0.006868,-0.401113,-0.916003,0.041777,-0.012400,-0.032071,-7.202647,-31.477850,10.948462,,,,,,
1480499953.06,0.009104,0.413540,3.078950,0.080172,0.148495,-0.047262,0.008336,-0.401854,-0.915666,0.028148,-0.011370,-0.014937,-7.200162,-31.477243,10.951838,,,,,,
1480499953.07,0.011407,0.414494,3.078303,0.088365,0.202383,-0.057526,0.010441,-0.402727,-0.915261,0.026043,-0.010497,-0.015342,-7.200162,-31.477243,10.951838,,,,,,
1480499953.08,0.013984,0.415065,3.077458,0.042611,0.204165,-0.076246,0.012797,-0.403249,-0.915001,0.010733,-0.003077,-0.001991,-7.205222,-31.465298,10.982792,,,,,,
1480499953.10,0.016237,0.415189,3.076353,0.000006,0.148603,-0.100318,0.014857,-0.403363,-0.914919,-0.001368,0.000363,0.002505,-7.205222,-31.465298,10.982792,,,,,,
1480499953.11,0.017456,0.414907,3.074964,-0.013436,0.037229,-0.127616,0.015975,-0.403105,-0.915014,-0.001967,0.004057,0.000586,-7.193753,-31.470175,10.976336,,,,,,
1480499953.12,0.018162,0.414769,3.073326,0.006987,-0.004361,-0.141684,0.016621,-0.402979,-0.915058,0.000454,0.003610,0.001438,-7.193753,-31.470175,10.976336,,,,,,
1480499953.13,0.019110,0.415292,3.071541,0.040394,0.003244,-0.140893,0.017485,-0.403457,-0.914831,0.006579,-0.002899,0.005942,-7.114074,-31.494123,10.959570,,,,,,
1480499953.14,0.020012,0.415937,3.070011,0.051252,0.014164,-0.119595,0.018305,-0.404048,-0.914555,0.003638,-0.003637,-0.000454,-7.114074,-31.494123,10.959570,,,,,,
1480499953.15,0.020638,0.416091,3.068790,0.027495,0.011491,-0.095419,0.018876,-0.404188,-0.914481,-0.000626,0.004805,-0.003793,-7.024865,-31.501947,10.994568,,,,,,
1480499953.16,0.020837,0.415908,3.067982,-0.009740,-0.014060,-0.062482,0.019059,-0.404021,-0.914551,-0.002763,0.004423,-0.001403,-7.024865,-31.501947,10.994568,,,,,,
1480499953.17,0.020665,0.415483,3.067568,-0.048253,-0.036040,-0.029573,0.018905,-0.403632,-0.914726,0.002137,-0.013070,-0.000389,-6.966445,-31.514839,10.994795,,,,,,
1480499953.18,0.020237,0.414739,3.067459,-0.075667,-0.044737,-0.005294,0.018520,-0.402951,-0.915034,0.025761,-0.029697,0.021449,-6.950480,-31.522116,10.984033,,,,,,
1480499953.19,0.019876,0.413709,3.067511,-0.105729,-0.025989,0.004345,0.018198,-0.402008,-0.915455,0.032248,-0.034790,0.027562,-6.941685,-31.531063,10.963896,,,,,,
1480499953.21,0.020295,0.412177,3.067379,-0.130648,-0.022713,0.012915,0.018594,-0.400605,-0.916062,0.025809,-0.030090,0.031388,-6.941685,-31.531063,10.963896,,,,,,
1480499953.20,0.020594,0.413598,3.067224,-0.135597,-0.018003,0.005733,0.018856,-0.401907,-0.915486,0.025547,-0.028788,0.030812,-6.941685,-31.531063,10.963896,,,,,,
1480499953.22,0.019935,0.411096,3.067696,-0.092346,-0.019815,0.026869,0.018273,-0.399614,-0.916501,0.017600,-0.026289,0.036634,-6.938012,-31.559891,10.882978,,,,,,
1480499953.23,0.019600,0.410367,3.068190,-0.061595,-0.009838,0.044401,0.017971,-0.398946,-0.916798,0.010349,-0.025462,0.036198,-6.938012,-31.559891,10.882978,,,,,,
1480499953.25,0.019315,0.410062,3.068731,-0.016963,-0.006872,0.043943,0.017713,-0.398666,-0.916925,0.009402,-0.026611,0.022684,-6.956310,-31.574785,10.827952,,,,,,
1480499953.26,0.019101,0.411082,3.069248,0.058942,-0.046514,0.066398,0.017509,-0.399601,-0.916522,0.011102,-0.013942,0.011813,-6.956310,-31.574785,10.827952,,,,,,
1480499953.27,0.018575,0.412920,3.069704,0.150071,-0.090773,0.056470,0.017013,-0.401285,-0.915795,0.018159,-0.011877,0.003731,-6.986563,-31.560379,10.850453,,,,,,
1480499953.28,0.017437,0.415004,3.069971,0.185564,-0.145323,0.037623,0.015956,-0.403194,-0.914976,0.014165,-0.006383,-0.008685,-6.986563,-31.560379,10.850453,,,,,,
1480499953.29,0.015308,0.416779,3.070515,0.160864,-0.165951,0.050054,0.013997,-0.404817,-0.914291,-0.001958,-0.005004,-0.020829,-6.994689,-31.512575,10.983347,,,,,,
1480499953.31,0.015029,0.416984,3.072074,-0.096084,0.188168,0.055614,0.013741,-0.405005,-0.914211,-0.025658,-0.014932,-0.066013,-6.990263,-31.489428,11.052333,,,,,,
1480499953.30,0.013997,0.417657,3.071317,0.047845,-0.059796,0.075027,0.012793,-0.405620,-0.913952,-0.024710,-0.014317,-0.066272,-6.990263,-31.489428,11.052333,,,,,,
1480499953.32,0.017433,0.415262,3.072476,-0.179423,0.236072,0.022372,0.015950,-0.403429,-0.914872,0.011256,0.010928,-0.005813,-7.039120,-31.477379,11.055647,,,,,,
1480499953.33,0.018428,0.415508,3.072747,-0.225423,0.174457,-0.030300,0.016859,-0.403655,-0.914756,-0.032926,-0.044969,0.093559,-7.078084,-31.494026,10.983125,,,,,,
1480499953.34,0.020189,0.412854,3.072363,-0.252295,0.141827,-0.038042,0.018492,-0.401225,-0.915793,-0.034559,-0.047398,0.094595,-7.078084,-31.494026,10.983125,,,,,,
1480499953.35,0.021640,0.410238,3.072148,-0.237419,0.124111,-0.015257,0.019843,-0.398827,-0.916811,-0.020682,-0.008064,0.056826,-7.078084,-31.494026,10.983125,,,,,,
1480499953.36,0.022955,0.408176,3.072356,-0.178356,0.138059,0.022291,0.021068,-0.396936,-0.917605,0.001668,0.014429,0.014849,-7.109894,-31.551489,10.796053,,,,,,
1480499953.37,0.025002,0.406410,3.073005,-0.167432,0.245822,0.058026,0.022963,-0.395314,-0.918259,-0.001066,0.002568,-0.007782,-7.109894,-31.551489,10.796053,,,,,,
1480499953.38,0.028401,0.404518,3.073373,-0.180640,0.367525,0.000547,0.026105,-0.393576,-0.918921,-0.004255,-0.016199,-0.034783,-7.171603,-31.587740,10.648231,,,,,,
1480499953.39,0.033499,0.402253,3.072080,-0.218457,0.438603,-0.157771,0.030820,-0.391493,-0.919665,0.014957,-0.026735,-0.078885,-7.171603,-31.587740,10.648231,,,,,,
1480499953.41,0.038628,0.399449,3.069436,-0.265089,0.354228,-0.252035,0.035578,-0.388911,-0.920588,0.020650,-0.052984,-0.085241,-7.226735,-31.638317,10.459112,,,,,,
1480499953.42,0.042101,0.396125,3.066691,-0.314207,0.182664,-0.240033,0.038830,-0.385846,-0.921745,0.006519,-0.012301,-0.029548,-7.189128,-31.684814,10.343634,,,,,,
1480499953.43,0.042737,0.392032,3.065105,-0.333389,0.059362,-0.165484,0.039482,-0.382067,-0.923291,-0.032433,0.015063,0.004971,-7.189128,-31.684814,10.343634,,,,,,
1480499953.44,0.043401,0.388686,3.064115,-0.294085,0.022901,-0.076940,0.040151,-0.378973,-0.924536,-0.064260,0.026449,0.016745,-7.077730,-31.789537,10.096192,,,,,,
1480499953.45,0.043854,0.386405,3.064103,-0.178533,0.048387,0.011363,0.040608,-0.376861,-0.925379,-0.055241,0.023575,0.018076,-7.077730,-31.789537,10.096192,,,,,,
1480499953.46,0.044133,0.386014,3.064859,0.009440,0.049680,0.076533,0.040872,-0.376498,-0.925515,0.004874,-0.056271,0.007699,-7.047880,-31.853636,9.913383,,,,,,
1480499953.48,0.043913,0.389481,3.067093,0.194300,0.031761,0.096507,0.040611,-0.379708,-0.924215,0.031960,-0.042167,-0.036586,-7.075194,-31.853001,9.895957,,,,,,
1480499953.47,0.044029,0.387389,3.065993,0.155781,0.025302,0.111299,0.040753,-0.377772,-0.925001,0.031818,-0.044103,-0.035799,-7.075194,-31.853001,9.895957,,,,,,
1480499953.49,0.045395,0.391146,3.067251,0.149836,0.053854,0.047642,0.041952,-0.381248,-0.923520,0.037440,-0.024132,-0.070834,-7.075194,-31.853001,9.895957,,,,,,
1480499953.50,0.045999,0.392218,3.067325,0.083196,0.061314,-0.000843,0.042491,-0.382239,-0.923086,0.025945,-0.007440,-0.082636,-7.174494,-31.785480,10.040504,,,,,,
1480499953.51,0.046548,0.392628,3.067205,0.023923,0.040223,-0.006017,0.042990,-0.382618,-0.922906,0.002939,0.007145,-0.051459,-7.174494,-31.785480,10.040504,,,,,,
1480499953.52,0.046655,0.392517,3.067252,-0.019194,0.002621,0.005588,0.043091,-0.382515,-0.922944,-0.027390,0.013634,0.002381,-7.186722,-31.770384,10.079467,,,,,,
1480499953.53,0.044926,0.392280,3.067946,-0.062340,-0.024236,0.007504,0.041499,-0.382297,-0.923107,-0.038600,0.007129,0.037487,-7.189209,-31.771248,10.074969,,,,,,
1480499953.54,0.044468,0.391340,3.068021,-0.095540,-0.046188,0.000896,0.041093,-0.381427,-0.923485,-0.031144,0.008472,0.039482,-7.189209,-31.771248,10.074969,,,,,,
1480499953.56,0.043528,0.390286,3.068149,-0.096307,-0.096397,0.008655,0.040242,-0.380453,-0.923924,-0.013158,-0.002268,0.031362,-7.191011,-31.778692,10.050177,,,,,,
1480499953.57,0.041957,0.389529,3.068453,-0.062471,-0.144952,0.029221,0.038803,-0.379753,-0.924274,-0.005523,-0.008278,0.019199,-7.191011,-31.778692,10.050177,,,,,,
1480499953.58,0.040357,0.389284,3.068783,-0.012957,-0.132363,0.026214,0.037327,-0.379526,-0.924428,-0.002690,-0.007544,0.005193,-7.177682,-31.794701,10.008985,,,,,,
1480499953.59,0.039639,0.389102,3.068697,0.035097,-0.075591,-0.005989,0.036667,-0.379357,-0.924523,0.009217,-0.000739,-0.033835,-7.177682,-31.794701,10.008985,,,,,,
1480499953.60,0.039382,0.389825,3.068249,0.083309,-0.028388,-0.044062,0.036418,-0.380027,-0.924258,-0.002040,-0.001397,-0.034085,-7.162010,-31.797575,10.011080,,,,,,
1480499953.61,0.039413,0.391152,3.067655,0.139016,-0.016912,-0.044724,0.036426,-0.381254,-0.923752,-0.002048,-0.000170,-0.034591,-7.162010,-31.797575,10.011080,,,,,,
1480499953.62,0.039393,0.392820,3.067106,0.160152,-0.025002,-0.040048,0.036383,-0.382795,-0.923117,-0.025031,0.010725,-0.025004,-7.127745,-31.782904,10.081875,,,,,,
1480499953.63,0.038117,0.393447,3.067090,0.137880,-0.040820,-0.027695,0.035196,-0.383374,-0.922922,-0.026452,0.017651,-0.028265,-7.127745,-31.782904,10.081875,,,,,,
1480499953.64,0.037490,0.394743,3.066846,0.118240,-0.074527,-0.010378,0.034599,-0.384571,-0.922447,-0.015129,0.018635,-0.036858,-7.098663,-31.762571,10.166120,,,,,,
1480499953.65,0.036595,0.396027,3.066786,0.123239,-0.088795,0.002893,0.033755,-0.385756,-0.921983,-0.005480,0.005446,-0.038420,-7.085729,-31.750532,10.212645,,,,,,
1480499953.66,0.035560,0.397402,3.066877,0.128135,-0.093500,0.016056,0.032782,-0.387024,-0.921487,0.002954,-0.000976,-0.024726,-7.085729,-31.750532,10.212645,,,,,,
